"attention","effort","id","age","age_bin","MTurk_ID","group_id","rt_t","rt_g","rt_ta","prob_of_case","prob_of_hosp","prob_of_death","zip","Gender","gen_health","gen_anxiety","president","edu","edu_mom","start_en","prim_lng","num1","num2","num3","num4","num5","num6","num7","num8","num_mu","cons1","cons2","cons3","cons4","cons5","cons6","cons7","conserv_mu","know_someone","corona_news_1","corona_anxious_1","past_social_iso_1","futur_social_iso_1","risk1","risk2","risk3","risk4","risk5","risk6","risk_mu","time_to_stop_dist","max_new_cases","cCases_1_est","cCases_2_est","cCases_3_est","aCases_1_est","aCases_2_est","aCases_3_est","deaths_1_est","deaths_2_est","deaths_3_est","og_n","new_n","study","income_down_1","optimism_1","essential_worker","total_time","news","fox","new","trump"
6,10,2029,40,"middle","A2M5I4KGKF9J7Q","t",192.195,NA,NA,16,3,0,80033,2,1,1,"Donald Trump",4,3,"1","English",1.5,1.5,1.5,1.5,0.5,1.5,1.5,1.5,1.375,2,3,-2,-1,2,-1,2,0.714285714285714,0,77,71,84,80,-1,0,0,-1,-2,-2,-1,3,20000,5e+05,650000,850000,6e+05,750000,9e+05,18000,25000,33000,1,1,2,0,4,2,508,12,0,1,1
6,8,2030,30,"middle","A1RCVIJAS2Z3GC","t",143.076,NA,NA,1,1,1,72202,2,1,1,"Donald Trump",5,2,"1","english",1.5,1.5,1.5,1.5,1.5,2.5,2.5,2.5,1.875,4,2,4,4,4,4,4,3.71428571428571,0,86,60,80,82,-1,1,1,1,0,2,0.666666666666667,5,NA,5e+05,750000,1500000,3e+05,9e+05,2e+06,15000,20000,50000,1,1,2,10,4,1,361,10,0,1,3
6,10,2031,33,"middle","A25OK203N0QYH2","g",NA,247.484,NA,6,3,1,6483,2,1,1,"Donald Trump",6,6,"0","English",1.5,1.5,1.5,1.5,1.5,2.5,2.5,1.5,1.75,-1,0,2,0,1,0,-1,0.142857142857143,0,93,75,82,85,-1,0,1,0,-1,1,0,6,60000,5e+05,6e+05,7e+05,7e+05,8e+05,9e+05,18000,24000,30000,1,1,2,0,3,2,534,1,0,1,1
6,9,2032,24,"young","A1R49MZPMBC5Z6","g",NA,189.866,NA,10,5,1,92869,2,1,1,"Donald Trump",2,3,"0","English",-1.5,-2.5,-2.5,-1.5,-0.5,0.5,1.5,0.5,-0.75,-1,0,2,0,-2,-1,-1,-0.428571428571429,0,60,25,100,100,-3,-3,-3,-3,-4,-3,-3.16666666666667,5,1e+05,3000,7000,9000,5000,12000,17000,38,80,150,1,1,2,10,1,2,498,10,0,1,1
6,10,2033,37,"middle","A3UUY2UL6TZ55S","g",NA,180.452,NA,9,5,1,15212,2,1,1,"Trump",4,4,"1","English",0.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.375,1,1,3,2,1,2,1,1.57142857142857,0,80,50,60,71,2,-1,1,1,1,-1,0.5,4,10000,5e+05,750000,1e+06,5e+06,1e+07,2e+07,16000,19000,23000,1,1,2,11,4,1,488,8,0,1,3
6,10,2034,37,"middle","A1CIEZNXXDSO6V","ta",NA,NA,207.262,5,1,0,92841,4,1,1,"Trump",5,4,"1","English",0.5,0.5,1.5,1.5,0.5,2.5,1.5,2.5,1.375,0,1,4,1,4,4,1,2.14285714285714,0,75,70,95,95,0,-2,0,0,-1,-1,-0.666666666666667,3,1e+06,5e+05,7e+05,1e+06,6e+05,8e+05,1200000,14000,15000,16000,1,1,2,0,4,2,560,10,0,1,4
6,10,2035,28,"young","A1QVOBBLEV4ONC","ta",NA,NA,209.403,40,2,1,77008,2,1,1,"Donald Trump",5,6,"1","English",0.5,1.5,1.5,2.5,2.5,2.5,1.5,2.5,1.875,-3,-4,2,-4,-3,-3,-4,-2.71428571428571,0,90,85,90,80,1,-1,-1,1,0,0,0,6,75000,475000,6e+05,1e+06,6e+05,1200000,1500000,18000,25000,35000,1,1,2,0,4,2,517,6,0,1,1
6,10,2036,48,"middle","A1UZYIOG9SSQ1P","ta",NA,NA,187.973,2,0,0,2468,2,1,1,"Donald Trump",6,5,"2","English",1.5,2.5,1.5,2.5,2.5,2.5,0.5,1.5,1.875,-3,-4,3,-2,2,2,-4,-0.857142857142857,0,95,5,94,96,-2,-1,1,1,0,2,0.166666666666667,5,50000,530000,7e+05,1e+06,7e+05,1e+06,1600000,17000,22000,30000,1,1,2,6,5,2,517,12,0,1,2
6,10,2037,32,"middle","A1TYMXIYUUUL6F","ta",NA,NA,103.163,6,1,1,30022,2,1,1,"Donald Trump",5,5,"0","English",2.5,2.5,2.5,2.5,-0.5,0.5,0.5,0.5,1.375,-3,2,4,-1,0,3,-1,0.571428571428571,0,51,50,100,100,0,-1,0,1,-1,0,-0.166666666666667,5,1e+06,415000,450000,5e+05,420000,475000,550000,13500,14500,18000,1,1,2,0,4,2,259,3,1,1,4
6,9,2038,38,"middle","A17BGEI0PFN2R9","g",NA,251.031,NA,20,10,5,48047,1,1,1,"Donald Trump",3,2,"1","English",-1.5,-0.5,2.5,2.5,-1.5,-0.5,0.5,-0.5,0.125,-1,-3,-1,-1,1,1,-1,-0.714285714285714,1,90,100,96,94,-2,-2,-2,-3,-2,-2,-2.16666666666667,5,2000,5e+05,850000,1e+06,5e+05,850000,1e+06,15000,19000,22000,1,1,2,50,3,2,587,12,0,1,1
6,10,2039,53,"middle","A1D1C8B2LOLEUI","g",NA,202.098,NA,11,4,2,34638,2,1,1,"Trump",6,2,"1","English",0.5,0.5,1.5,1.5,1.5,1.5,1.5,1.5,1.25,3,-4,3,4,-1,3,1,1.28571428571429,1,92,60,86,94,-1,-2,-1,-1,-1,-2,-1.33333333333333,6,3600,525000,680000,775000,7e+05,1e+06,1100000,17000,22000,30000,1,1,2,30,2,2,527,3,1,1,2
6,10,2040,36,"middle","A3774HPOUKYTX7","ta",NA,NA,83.786,15,9,6,95123,2,1,1,"Donald Trump",5,5,"1","English",2.5,2.5,2.5,2.5,1.5,2.5,-2.5,2.5,1.75,3,4,1,4,4,2,4,3.14285714285714,0,95,84,100,89,-3,1,2,-3,0,-2,-0.833333333333333,3,650000,450000,475000,525000,380000,410000,485000,22000,25000,36000,1,1,2,2,5,2,600,4,0,1,1
6,7,2041,48,"middle","AMG6THKHX31MO","t",159.128,NA,NA,59,46,78,75050,2,1,1,"Donald trump",5,5,"2","english",0.5,-2.5,0.5,1.5,-0.5,1.5,1.5,2.5,0.625,-1,-1,2,2,-1,-3,3,0.142857142857143,0,64,45,68,23,0,-2,-1,4,0,-1,0,4,NA,30000,80000,1e+05,25000,50000,90000,43000,86000,129000,1,1,2,59,3,1,571,12,0,1,2
6,10,2042,48,"middle","A3RCX3IQ8L6HHW","g",NA,230.679,NA,30,15,3,92026,1,1,1,"Trump",5,5,"0","English",0.5,0.5,0.5,1.5,1.5,1.5,1.5,1.5,1.125,-1,2,3,-1,3,-1,-1,0.571428571428571,0,50,60,40,40,2,1,0,-1,-1,-1,0,4,50000,7e+05,1e+06,1500000,1e+06,1500000,2e+06,20000,30000,40000,1,1,2,0,4,2,612,10,0,1,1
6,10,2043,51,"middle","APLBF6JY2C1QZ","g",NA,165.561,NA,25,6,0,95350,1,1,1,"Donald Trump",5,3,"birth","English",1.5,1.5,2.5,2.5,2.5,2.5,2.5,2.5,2.25,-3,-3,3,-1,-3,1,-4,-1.42857142857143,0,92,65,76,87,1,-1,0,-1,1,1,0.166666666666667,5,3000,493000,557000,675000,580000,750000,1e+06,14000,15500,17000,1,1,2,0,5,2,415,5,0,1,1
6,10,2046,41,"middle","A5NBPVQRJ3SLI","g",NA,204.32,NA,50,10,1,20152,2,1,1,"Donald Trump",5,5,"1","English",-0.5,-0.5,0.5,1.5,0.5,2.5,2.5,2.5,1.125,4,-4,0,4,2,0,0,0.857142857142857,0,40,20,50,50,-1,-1,0,-1,2,0,-0.166666666666667,6,2000,5e+05,750000,1e+06,6e+05,850000,1100000,13000,15000,17000,1,1,2,0,5,2,595,12,0,1,1
6,10,2047,42,"middle","ALDQRWYZ8KQ9A","t",230.2,NA,NA,15,2,0,56701,2,1,1,"Donald Trump",5,5,"0","English",0.5,1.5,1.5,0.5,1.5,1.5,1.5,2.5,1.375,4,4,4,4,4,4,4,4,0,35,70,90,80,-2,-3,-2,-2,-4,-3,-2.66666666666667,7,75000,468075,539565,689000,515000,6e+05,775000,22000,29000,35000,1,1,2,0,1,2,610,3,1,1,3
6,10,2048,26,"young","A1PEDOFX00RHUM","ta",NA,NA,145.764,57,55,33,80002,2,1,1,"Donald Trump",5,5,"2","English",2.5,2.5,1.5,1.5,0.5,2.5,-2.5,0.5,1.125,3,-3,0,2,3,0,2,1,0,86,61,74,34,4,2,1,1,-2,0,1,4,13456,564,1343,1965,789,1467,2345,123,256,345,1,1,2,57,4,2,486,3,1,1,4
6,9,2049,33,"middle","ADQKDL4SHQDEY","ta",NA,NA,224.348,15,5,0,91768,2,1,1,"Donald Trump",5,2,"6","Mandarin Chinese",1.5,1.5,1.5,0.5,1.5,1.5,1.5,1.5,1.375,-4,-4,-1,0,-1,-3,-4,-2.42857142857143,0,70,65,100,100,-1,-2,-1,1,0,-1,-0.666666666666667,5,5000,5e+05,7e+05,950000,6e+05,750000,1e+06,20000,29000,39000,1,1,2,100,4,2,575,10,0,1,1
6,10,2050,26,"young","A2XI42R8KYRKAY","t",132.005,NA,NA,2,4,4,90275,2,1,1,"Donald Trump",5,2,"2","English",1.5,1.5,2.5,2.5,1.5,2.5,2.5,2.5,2.125,-2,1,4,3,2,3,2,1.85714285714286,0,90,30,60,70,1,-3,-2,-2,-1,-2,-1.5,5,50000,450000,480000,510000,470000,510000,560000,13500,14000,15000,1,1,2,71,1,2,329,7,0,1,3
6,10,2052,28,"young","A2M59R65OZRNNX","ta",NA,NA,72.165,1,1,1,36867,1,1,1,"Donald Trump",4,4,"1","English",0.5,0.5,0.5,0.5,0.5,0.5,-0.5,0.5,0.375,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,5,1e+05,1301,9197,68211,2400,5000,10000,1500,2400,3600,1,1,2,1,3,2,230,1,0,1,3
6,10,2054,50,"middle","A2GZ00IMOT6L3X","ta",NA,NA,206.289,5,5,1,35578,1,1,1,"Donald Trump",2,2,"0","English",1.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.375,-3,-4,-2,-3,-3,-4,-4,-3.28571428571429,0,80,100,90,100,-2,-3,-3,-2,-2,-3,-2.5,7,30000,430000,5e+05,6e+05,5e+05,6e+05,7e+05,18000,25000,35000,1,1,2,100,1,2,650,1,0,1,1
6,10,2055,30,"middle","A2Y2YQU4CFG53R","ta",NA,NA,195.2,15,0,0,60629,2,1,1,"Donald Trump",5,1,"0","English",-0.5,0.5,0.5,0.5,1.5,1.5,1.5,1.5,0.875,-4,-3,-2,-3,-3,-3,-4,-3.14285714285714,0,75,20,10,10,-1,-2,-1,1,1,0,-0.333333333333333,5,25000,450000,5e+05,575000,750000,8e+05,850000,16000,25000,35000,1,1,2,0,4,1,489,6,0,1,1
6,8,2056,34,"middle","A1154EZYFNAZUS","t",203.552,NA,NA,30,2,1,99654,1,1,1,"Donald Trump",2,2,"0","English",-0.5,-0.5,-1.5,-1.5,0.5,-1.5,-0.5,0.5,-0.625,3,3,3,4,2,-3,4,2.28571428571429,0,40,65,75,80,-1,-2,-1,1,1,-2,-0.666666666666667,5,NA,220000,250000,310000,325000,4e+05,4250000,17500,21000,25000,1,1,2,0,4,2,613,5,0,1,3
6,10,2057,49,"middle","A2X5TG8F0O662P","ta",NA,NA,235.428,0,0,0,30135,1,1,1,"Donald Trump",5,5,"1","English",-2.5,-2.5,-0.5,-0.5,0.5,-2.5,2.5,0.5,-0.625,-4,-4,4,-4,-4,-3,-4,-2.71428571428571,0,100,90,100,100,-3,-3,-3,-3,0,-3,-2.5,6,NA,425000,567000,651000,476000,6e+05,750000,16000,22000,30000,1,1,2,90,3,2,593,3,1,1,1
6,9,2058,35,"middle","A1G9NP9TEOEJET","g",NA,259.298,NA,45,45,25,18704,1,1,1,"Trump",3,4,"0","English",-1.5,-1.5,-1.5,-1.5,0.5,-0.5,1.5,1.5,-0.375,3,-1,4,4,2,3,4,2.71428571428571,1,75,100,75,75,-2,-3,-3,-2,-2,-3,-2.5,6,5000,450000,525000,6e+05,5e+05,650000,8e+05,15000,20000,25000,1,1,2,75,4,1,656,10,0,1,2
6,10,2059,20,"young","A1OGMW4CUV1XMG","g",NA,79.868,NA,65,2,1,7059,1,1,1,"Donald Trump",3,3,"1","english",1.5,0.5,-0.5,1.5,2.5,-1.5,2.5,1.5,1,4,4,2,4,3,-2,4,2.71428571428571,1,75,50,80,81,1,-2,-1,0,-2,-2,-1,4,200,50,70,120,80,100,150,3,7,10,1,1,2,10,4,2,342,1,0,1,3
6,10,2060,41,"middle","A2LN3NOZPE1WXD","g",NA,214.935,NA,20,2,0,28630,1,1,1,"Donald Trump",4,2,"Birth","English",-0.5,0.5,0.5,0.5,2.5,2.5,2.5,0.5,1.125,-3,-4,4,0,0,-4,0,-1,0,95,100,90,95,-2,-3,-3,-3,0,-3,-2.33333333333333,7,1500,394000,399000,420000,4e+05,410000,425000,12800,12900,13000,1,1,2,20,5,1,524,2,0,1,4
6,9,2062,32,"middle","A3EC3OP6U52JYC","t",237.501,NA,NA,80,55,40,92840,2,1,1,"Donald Trump",5,1,"4","Spanish",0.5,1.5,2.5,1.5,1.5,2.5,2.5,2.5,1.875,-4,-4,1,-4,-4,-3,-4,-3.14285714285714,1,85,86,70,75,1,-1,-1,-2,-2,0,-0.833333333333333,7,NA,450000,735000,1200000,7e+05,1500000,2300000,20500,38000,55000,1,1,2,70,2,2,593,4,0,1,1
6,10,2063,46,"middle","A2VZCI7OQIBXJZ","t",150.284,NA,NA,79,76,67,59718,2,1,1,"Donald Trump",5,5,"2","English",0.5,1.5,2.5,1.5,1.5,2.5,2.5,2.5,1.875,3,-3,4,-4,-3,3,-2,-0.285714285714286,1,88,90,83,100,1,1,1,1,-2,1,0.5,5,40000,5e+05,650000,720000,8e+05,1e+06,1400000,8000,10000,12000,1,1,2,1,3,2,383,12,0,1,2
6,10,2064,34,"middle","A1RDRK3QTM7U96","t",132.682,NA,NA,20,10,1,37354,2,1,1,"Donald Trump",5,2,"birth","english",1.5,2.5,2.5,2.5,0.5,1.5,1.5,1.5,1.75,-3,-4,0,-1,-4,-4,-4,-2.85714285714286,0,68,65,92,96,-2,0,1,0,0,1,0,6,75000,450000,5e+05,750000,6e+05,9e+05,1200000,18000,25000,45000,1,1,2,0,3,2,352,10,0,1,1
6,10,2066,28,"young","A1FH1O46FOKOVA","g",NA,216.959,NA,3,1,0,29303,2,1,1,"Donald Trump",3,3,"0","English",0.5,0.5,1.5,1.5,0.5,0.5,2.5,2.5,1.25,-1,0,4,2,0,3,0,1.14285714285714,0,75,20,95,95,-1,-2,-3,0,1,-2,-1.16666666666667,4,40000,5e+05,750000,850000,6e+05,850000,9e+05,15000,25000,30000,1,1,2,0,3,2,631,10,0,1,3
6,7,2067,31,"middle","AM2X3KJV9OQ50","t",217.829,NA,NA,26,21,23,55057,2,1,1,"Donald Trump",2,4,"16","Vietnamese",-1.5,0.5,-0.5,0.5,0.5,-0.5,-0.5,0.5,-0.125,-1,-1,-1,1,-1,2,1,0,0,19,63,62,39,0,1,0,1,-1,1,0.333333333333333,6,12000,395000,420000,460000,410000,470000,520000,14000,15000,16000,1,1,2,46,4,1,494,1,0,1,3
6,10,2068,51,"middle","A3HFS6Q0TONAB9","ta",NA,NA,213.675,21,9,5,30813,2,1,1,"Donald Trump",5,5,"1","English",0.5,1.5,0.5,1.5,-0.5,-1.5,-1.5,1.5,0.25,-3,-4,2,2,3,-1,-3,-0.571428571428571,0,78,82,96,87,1,2,1,2,-4,4,1,5,450000,4e+05,430000,450000,4e+05,410000,420000,13000,13200,13500,1,1,2,0,5,2,577,12,0,1,3
6,9,2069,49,"middle","A2CWDE1Z2Y737H","ta",NA,NA,255.811,5,1,1,8096,2,1,1,"Donald J. Trump",6,2,"1","English",1.5,1.5,1.5,1.5,1.5,2.5,2.5,2.5,1.875,-1,-4,3,2,-1,-3,-1,-0.714285714285714,0,100,50,50,50,1,-1,0,0,2,2,0.666666666666667,5,15000,416000,419000,422000,418000,421000,424000,15000,18000,21000,1,1,2,0,4,1,694,12,0,1,1
6,9,2071,23,"young","A2VSAFHNN3Y5C1","ta",NA,NA,122.3,11,5,5,12804,1,1,1,"trump",5,5,"native","english",0.5,1.5,0.5,0.5,2.5,2.5,2.5,2.5,1.625,-1,-1,0,-1,-1,0,-1,-0.714285714285714,1,53,52,98,97,0,-2,-2,-1,0,-1,-1,5,1000,4e+05,450000,5e+05,425000,5e+05,530000,14000,14500,15000,1,1,2,58,4,2,432,8,0,1,1
6,10,2073,33,"middle","A2MM10557W7PLD","ta",NA,NA,87.826,4,1,1,93446,2,1,1,"Trump",5,5,"birth","english",1.5,1.5,1.5,1.5,1.5,1.5,-1.5,1.5,1.125,-1,-2,-4,1,-3,-2,-2,-1.85714285714286,0,69,62,94,93,-1,1,0,0,-2,2,0,6,35000,420000,5e+05,550000,5e+05,6e+05,8e+05,25000,55000,75000,1,1,2,1,4,2,631,1,0,1,4
6,10,2074,28,"young","A3UZW1NTOX6I15","g",NA,236.791,NA,10,1,0,44483,2,1,1,"Donald Trump",5,2,"2","English",2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,2.5,-4,2,4,-2,-1,-1,-4,-0.857142857142857,0,100,100,100,100,-1,-3,-3,-3,1,-2,-1.83333333333333,7,30000,7e+05,1400000,2800000,1e+06,2e+06,4e+06,25000,40000,80000,1,1,2,50,1,1,613,1,0,1,3
6,9,2075,29,"young","ADNQMR3GBR3O9","ta",NA,NA,218.049,12,7,65,50501,1,1,1,"Donald Trump",5,5,"6","English",2.5,1.5,2.5,1.5,1.5,1.5,-0.5,1.5,1.5,-4,3,4,4,-2,-3,-2,0,1,100,92,100,96,2,1,2,1,-2,1,0.833333333333333,6,1500,416000,510000,580000,405200,496000,580000,16000,18000,22000,1,1,2,62,5,1,667,3,1,1,4
6,9,2076,32,"middle","A2HUDVW19CHD8J","g",NA,184.823,NA,40,5,0,95330,2,1,1,"Donald Trump",6,3,"0","English",1.5,1.5,2.5,2.5,2.5,1.5,0.5,1.5,1.75,-4,-4,-1,4,-4,0,-4,-1.85714285714286,0,90,97,95,98,1,-1,0,-1,0,-2,-0.5,5,30000,450000,6e+05,8e+05,8e+05,1100000,1500000,17000,22000,30000,1,1,2,20,3,2,418,12,0,1,1
6,10,2077,41,"middle","A35C0II2FFV18S","g",NA,299.676,NA,30,10,1,80235,1,1,1,"Donald Trump",5,3,"0","English",1.5,1.5,2.5,2.5,1.5,1.5,2.5,1.5,1.875,-4,-4,2,-3,-3,-2,-4,-2.57142857142857,0,95,75,85,85,1,-1,0,2,2,1,0.833333333333333,5,50000,5e+05,580000,640000,1500000,1750000,2e+06,16000,20000,23000,1,1,2,60,2,2,596,12,0,1,1
6,10,2078,56,"middle","A2SJC9VRBGNC58","t",354.676,NA,NA,3,3,3,91606,1,1,1,"Trump",4,4,"1","English",1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,-2,-3,0,2,0,0,-4,-1,0,100,50,85,100,-1,0,-1,-1,-1,-1,-0.833333333333333,6,1200,300,600,900,500,800,1200,30,60,90,1,1,2,40,4,2,679,4,0,1,1
6,8,2079,25,"young","A2ZD1ROOZLT370","ta",NA,NA,145.957,19,9,2,48237,1,1,1,"Donald Trump",5,1,"2","English",-0.5,-1.5,-1.5,-2.5,0.5,1.5,-0.5,2.5,-0.25,-3,-4,0,2,0,-1,-1,-1,1,92,86,73,81,-1,1,1,-1,1,-1,0,7,5e+05,4e+05,6e+05,9e+05,5e+05,750000,1e+06,20000,50000,1e+05,1,1,2,93,3,2,441,10,0,1,1
6,10,2080,49,"middle","A2WF2TLTY77OHV","g",NA,216.167,NA,60,20,6,71247,2,1,1,"Donald Trump",2,2,"1","English",1.5,1.5,1.5,1.5,0.5,2.5,2.5,2.5,1.75,3,4,4,4,4,4,4,3.85714285714286,1,84,100,74,82,-2,-3,-3,-3,-2,2,-1.83333333333333,7,10000,460000,750000,1e+06,390000,420000,630000,2000,4500,6300,1,1,2,59,4,1,504,2,0,1,3
6,10,2082,56,"middle","A2LSX4F8D3Z0OR","ta",NA,NA,335.613,25,5,1,90601,1,1,1,"trump",5,3,"1","english",1.5,0.5,1.5,1.5,1.5,1.5,1.5,2.5,1.5,-3,-4,1,4,-4,-1,-4,-1.57142857142857,0,95,80,85,95,-1,1,0,1,2,-1,0.333333333333333,5,5e+05,550000,8e+05,1400000,1e+06,1500000,2500000,20000,32000,45000,1,1,2,60,3,2,709,4,0,1,1
6,10,2083,37,"middle","AUWM6BKW5836O","g",NA,199.203,NA,18,10,3,32303,1,1,1,"Donald Trump",4,3,"2","English",0.5,0.5,0.5,1.5,2.5,2.5,2.5,2.5,1.625,-1,-4,0,4,-1,0,-1,-0.428571428571429,1,60,33,100,99,4,-2,-2,-1,1,0,0,7,1000,1e+05,125000,150000,2e+05,225000,250000,1000,1500,2000,1,1,2,0,5,1,558,10,0,1,1
6,10,2084,35,"middle","A1KJV3S1EK7LUT","t",259.569,NA,NA,60,20,10,54302,1,1,1,"Donald Trump",3,2,"0","English",-2.5,-1.5,-2.5,-0.5,-0.5,-0.5,-0.5,0.5,-1,-4,-4,-1,1,-3,-4,-4,-2.71428571428571,0,90,100,90,90,-1,-3,-3,0,-1,-3,-1.83333333333333,5,50000,4e+05,450000,5e+05,7e+05,1e+06,1400000,18000,22000,30000,1,1,2,60,1,1,546,12,0,1,1
6,9,2085,38,"middle","A2WNTEVRT68JXT","t",133.682,NA,NA,3,1,1,2115,1,1,1,"Donald Trump",6,3,"0","english",1.5,2.5,2.5,2.5,1.5,1.5,1.5,2.5,2,-1,-1,-3,-2,-1,-1,-1,-1.42857142857143,1,54,13,22,28,-2,2,0,1,-1,0,0,5,15000,550000,8e+05,960000,1090000,1500000,3e+06,21000,33000,45000,1,1,2,20,4,2,353,3,1,1,3
6,10,2086,20,"young","A1C4JUVC3PGTPW","t",170.337,NA,NA,15,38,9,90650,1,1,1,"Donald Trump",2,6,"3","English",2.5,2.5,0.5,0.5,2.5,0.5,2.5,2.5,1.75,-3,-3,3,-4,0,-2,0,-1.28571428571429,0,92,100,98,87,-2,-1,-2,-3,2,-1,-1.16666666666667,6,5e+05,3384,6768,10152,5000,10000,13000,70,160,200,1,1,2,22,2,2,572,1,0,1,2
6,10,2087,44,"middle","A1A0WJZLXF7NSB","t",178.974,NA,NA,2,0,0,65802,2,1,1,"Donald Trump",4,3,"0","English",2.5,2.5,2.5,2.5,2.5,1.5,1.5,2.5,2.25,-4,-4,4,-4,-4,-4,-4,-2.85714285714286,0,91,64,100,100,0,2,1,0,-2,-1,0,7,5000,3e+05,450000,6e+05,4e+05,6e+05,8e+05,25000,35000,50000,1,1,2,80,3,2,488,12,0,1,1
6,10,2088,66,"old","A2JV0ESAFE7VXL","t",197.5,NA,NA,20,21,20,93240,2,1,1,"Donald Trump",3,2,"1","English",1.5,1.5,1.5,1.5,1.5,0.5,-0.5,1.5,1.125,4,-4,-4,-4,0,-4,-4,-2.28571428571429,0,100,85,54,82,4,0,0,1,1,1,1.16666666666667,4,75000,495128,523789,567890,425000,469000,524000,13789,14567,17000,1,1,2,24,3,2,687,3,1,1,4
6,10,2089,31,"middle","A3SCNUNC4712HR","g",NA,179.541,NA,0,0,0,27302,1,1,1,"Donald Trump",6,4,"31","English",2.5,2.5,2.5,2.5,-0.5,2.5,2.5,2.5,2.125,-4,-4,0,-4,-4,-4,-4,-3.42857142857143,0,100,100,100,100,4,0,4,4,3,4,3.16666666666667,7,40000,5e+05,550000,7e+05,7e+05,8e+05,850000,15000,15400,18000,1,1,2,0,4,2,442,12,0,1,1
6,8,2090,37,"middle","A184EIWAV7P9EH","t",264.091,NA,NA,5,2,1,89102,2,1,1,"Donald Trump",2,2,"0","English",-1.5,-1.5,-0.5,-0.5,0.5,1.5,1.5,1.5,0.125,-4,-3,2,1,-1,-4,-4,-1.85714285714286,0,25,15,95,95,1,-1,0,1,0,0,0.166666666666667,5,25000,439745,487824,543684,458745,514752,567584,14572,16587,18247,1,1,2,10,5,2,546,1,0,1,1
6,10,2092,41,"middle","A2VPCWI6X1QCDF","ta",NA,NA,231.064,2,2,2,44314,1,1,1,"Trump",2,2,"1","English",2.5,2.5,2.5,2.5,2.5,2.5,-0.5,1.5,2,-3,-4,4,2,1,0,-1,-0.142857142857143,0,100,8,100,100,-2,0,-1,-2,1,0,-0.666666666666667,7,1000,416000,435000,460000,415000,436000,462000,13000,13200,13500,1,1,2,43,5,2,481,1,0,1,2
6,10,2093,38,"middle","A1D0DHEF8HCABM","g",NA,437.856,NA,9,6,11,91744,2,1,1,"Donald Trump",4,3,"1","English",0.5,1.5,1.5,2.5,2.5,2.5,-2.5,2.5,1.375,-1,2,-2,3,3,2,3,1.42857142857143,0,93,55,94,83,-3,0,2,2,-4,1,-0.333333333333333,3,130000,60000,1e+05,125000,55000,56000,65000,15000,17000,19000,1,1,2,86,4,2,740,7,0,1,3
6,10,2094,37,"middle","A2S00V7RUU121E","t",139.528,NA,NA,5,1,1,NA,2,1,1,"Donald Trump",6,3,"1","English",1.5,1.5,1.5,1.5,1.5,0.5,-0.5,1.5,1.125,-4,-4,-1,-4,-4,-4,-4,-3.57142857142857,0,90,50,95,95,-2,0,0,-2,2,-2,-0.666666666666667,5,10000,425000,450000,5e+05,450000,5e+05,575000,15000,20000,30000,1,1,2,20,1,2,419,10,0,1,1
6,8,2095,23,"young","A8RDXT4ZILHQT","t",91.685,NA,NA,7,0,1,98122,2,1,1,"Donald Trump",3,3,"0","English",-1.5,0.5,0.5,1.5,-0.5,-1.5,-0.5,0.5,-0.125,-2,-3,-2,3,-4,-3,-3,-2,0,43,18,51,46,-1,1,-2,1,2,0,0.166666666666667,7,1e+06,420000,460000,510000,5e+05,6e+05,650000,5800,6500,6800,1,1,2,75,2,2,227,6,0,1,1
6,9,2096,30,"middle","A35E310YODU0A9","t",339.545,NA,NA,11,11,7,30005,2,1,1,"donald trump",6,3,"4","english",0.5,1.5,0.5,0.5,0.5,0.5,0.5,1.5,0.75,2,-1,0,-1,-1,1,1,0.142857142857143,1,100,72,100,100,4,2,1,1,-2,1,1.16666666666667,5,10000,4e+05,407000,412000,4000,5000,6000,1000,1500,1800,1,1,2,66,3,1,769,12,0,1,3
6,10,2097,22,"young","A4CPMNA135GK4","g",NA,94.497,NA,0,0,0,17408,1,1,1,"Donald Trump",5,5,"English","English",-2.5,0.5,1.5,1.5,0.5,1.5,-0.5,0.5,0.375,-2,-2,-3,-3,2,-2,-2,-1.71428571428571,0,56,70,91,63,-1,4,4,-2,1,1,1.16666666666667,5,10000,45000,56000,70000,1e+05,130000,170000,15000,17000,22000,1,1,2,32,4,2,417,6,0,1,2
6,9,2098,30,"middle","A3SGO4HTP9FYGB","t",211.63,NA,NA,81,32,41,92114,2,1,1,"donald trump",5,5,"3","english",1.5,-0.5,2.5,0.5,2.5,-0.5,-1.5,2.5,0.875,3,-4,-1,3,-2,2,3,0.571428571428571,0,71,75,87,75,0,-3,-2,0,2,-1,-0.666666666666667,3,18003,18765,80976,267548,13456,90876,467859,300,2345,6790,1,1,2,65,4,1,630,7,0,1,4
